name	first_year	episode_name	season	episode_number	star_1	star_2	star_3	star_4	star_5	star_6	star_7	star_8	star_9	star_10
The Walking Dead 2010	2010	Chupacabra	2	5	126	126	126	126	126	126	378	630	378	630
The Walking Dead 2010	2010	Clear	3	12	132	132	132	132	132	132	132	398	663	1194
The Walking Dead 2010	2010	Days Gone Bye	1	1	257	257	257	257	257	257	257	772	1287	2832
The Walking Dead 2010	2010	Dead Weight	4	7	88	88	88	88	88	88	265	442	265	442
The Walking Dead 2010	2010	Guts	1	2	156	156	156	156	156	156	468	781	781	1094
The Walking Dead 2010	2010	Home	3	10	120	120	120	120	120	120	120	361	602	1084
The Walking Dead 2010	2010	Hounded	3	6	88	88	88	88	88	88	265	620	265	620
The Walking Dead 2010	2010	I Ain_t a Judas	3	11	96	96	96	96	96	96	482	482	289	482
The Walking Dead 2010	2010	Indifference	4	4	95	95	95	95	95	95	287	479	287	479
The Walking Dead 2010	2010	Infected	4	2	112	112	112	112	112	112	112	563	563	788
The Walking Dead 2010	2010	Internment	4	5	112	112	112	112	112	112	112	336	560	1233
The Walking Dead 2010	2010	Isolation	4	3	97	97	97	97	97	97	291	486	291	486
The Walking Dead 2010	2010	Judge_ Jury_ Executioner	2	11	119	119	119	119	119	119	119	595	595	833
The Walking Dead 2010	2010	Killer Within	3	4	151	151	151	151	151	151	151	151	759	1975
The Walking Dead 2010	2010	Live Bait	4	6	94	94	94	94	94	94	282	471	282	471
The Walking Dead 2010	2010	Made to Suffer	3	8	104	104	104	104	104	104	104	312	521	937
The Walking Dead 2010	2010	Nebraska	2	8	113	113	113	113	113	113	340	793	340	567
The Walking Dead 2010	2010	Pretty Much Dead Already	2	7	187	187	187	187	187	187	187	187	939	2066
The Walking Dead 2010	2010	Prey	3	14	112	112	112	112	112	112	337	562	337	562
The Walking Dead 2010	2010	Save the Last One	2	3	122	122	122	122	122	122	367	611	367	856
The Walking Dead 2010	2010	Say the Word	3	5	99	99	99	99	99	99	299	697	299	498
The Walking Dead 2010	2010	Secrets	2	6	120	120	120	120	120	120	601	601	120	601
The Walking Dead 2010	2010	Seed	3	1	171	171	171	171	171	171	171	513	855	1539
The Walking Dead 2010	2010	Sick	3	2	128	128	128	128	128	128	128	643	643	901
The Walking Dead 2010	2010	TS_19	1	6	147	147	147	147	147	147	147	739	739	1035
The Walking Dead 2010	2010	Tell It to the Frogs	1	3	163	163	163	163	163	163	490	817	490	817
The Walking Dead 2010	2010	The Suicide King	3	9	119	119	119	119	119	119	358	597	358	597
The Walking Dead 2010	2010	This Sorrowful Life	3	15	120	120	120	120	120	120	120	361	601	1083
The Walking Dead 2010	2010	Too Far Gone	4	8	238	238	238	238	238	238	238	238	716	4062
The Walking Dead 2010	2010	Triggerfinger	2	9	119	119	119	119	119	119	119	597	358	835
The Walking Dead 2010	2010	Vatos	1	4	134	134	134	134	134	134	402	671	671	940
The Walking Dead 2010	2010	Walk with Me	3	3	121	121	121	121	121	121	365	852	365	608
The Walking Dead 2010	2010	Welcome to the Tombs	3	16	172	172	172	172	172	172	516	516	516	1205
The Walking Dead 2010	2010	What Lies Ahead	2	1	149	149	149	149	149	149	149	746	746	1044
The Walking Dead 2010	2010	When the Dead Come Knocking	3	7	98	98	98	98	98	98	98	491	491	687
The Walking Dead 2010	2010	Wildfire	1	5	148	148	148	148	148	148	444	741	444	741
The Whole Truth 2010	2010	Cold Case	1	8	0	0	0	0	0	1	1	1	1	1
The Whole Truth 2010	2010	Judicial Discretion	1	3	0	0	1	0	1	1	5	3	3	5
The Whole Truth 2010	2010	Liars	1	6	0	0	0	0	0	2	4	8	0	2
The Whole Truth 2010	2010	Lost in Translation	1	11	0	0	0	0	1	1	1	1	0	0
The Whole Truth 2010	2010	Perfect Witness	1	10	3	0	0	0	0	2	0	3	0	3
The Whole Truth 2010	2010	Pilot	1	1	0	1	1	5	5	5	8	1	1	8
The Whole Truth 2010	2010	The End	1	13	0	0	0	0	2	0	2	0	0	0
The Whole Truth 2010	2010	The State Calls Kathryn Peale	1	12	0	0	0	0	1	1	2	1	0	1
The Whole Truth 2010	2010	Thicker Than Water	1	2	0	0	1	0	3	1	6	6	1	3
The Whole Truth 2010	2010	True Confessions	1	4	0	0	2	0	0	2	6	0	2	2
The Whole Truth 2010	2010	Uncanny	1	7	0	0	0	0	0	1	1	2	1	1
The Whole Truth 2010	2010	When Cougars Attack	1	5	0	0	0	0	2	0	6	2	2	2
The Will_ Family Secrets Revealed 2010	2010	The Estate of Joan Crawford	1	1	37	0	0	0	0	0	1	0	0	1
Third Reich_ The Rise _ Fall 2010	2010	The Fall	1	2	1	0	0	0	0	1	0	2	1	1
This Emotional Life 2010	2010	Family_ Friends_ and Lovers	1	1	0	1	0	0	0	0	1	1	1	1
This Is England _86 2010	2010	Unnamed	1	1	4	4	4	4	4	4	13	23	13	13
This Is England _86 2010	2010	Unnamed	1	2	3	0	3	0	3	3	21	15	3	15
This Is England _86 2010	2010	Unnamed	1	3	0	0	0	2	2	2	14	14	8	14
This Is England _86 2010	2010	Unnamed	1	4	3	0	0	3	3	3	9	9	15	21
This Is Jinsy 2010	2010	Cupboards	1	2	0	0	0	0	0	1	1	0	1	1
This Is Jinsy 2010	2010	Wedding Lottery	1	1	0	0	0	0	0	0	0	3	0	0
This Is Not My Life 2010	2010	Unnamed	1	1	0	0	0	2	0	0	0	5	4	5
This Is Not My Life 2010	2010	Unnamed	1	2	0	0	0	0	0	1	2	2	0	3
This Is Not My Life 2010	2010	Unnamed	1	4	1	0	0	0	0	1	0	3	0	1
This Is Not My Life 2010	2010	Unnamed	1	5	0	0	0	0	0	0	0	0	0	3
This Is Not My Life 2010	2010	Unnamed	1	7	0	0	0	0	0	0	0	0	0	3
This Movie Sucks_ 2010	2010	Attack from Space_ Part 1	1	2	0	0	0	0	0	3	3	1	0	0
This Movie Sucks_ 2010	2010	Attack from Space_ Part 2	1	8	1	0	0	0	0	0	3	5	1	0
This Movie Sucks_ 2010	2010	Bride of the Gorilla_ Part 1	1	1	0	0	0	0	4	4	1	0	0	0
This Movie Sucks_ 2010	2010	Bride of the Gorilla_ Part 2	1	4	1	0	0	0	0	0	3	7	0	0
This Movie Sucks_ 2010	2010	Geek_O_Rama_Cabin Fever	1	9	0	0	1	2	4	1	1	0	0	0
This Movie Sucks_ 2010	2010	Manos_ The Hands of Fate_The Impossible Kid	2	3	0	0	0	0	0	0	0	0	0	2
This Movie Sucks_ 2010	2010	The Killer Shrews_The Snake_ the Tiger_ the Crane	1	7	2	0	0	0	0	0	0	0	3	7
This Movie Sucks_ 2010	2010	The Manster	1	6	2	0	0	0	0	0	0	0	4	7
This Movie Sucks_ 2010	2010	Wild Guitar	1	5	0	0	0	0	0	3	7	0	0	0
This Movie Sucks_ 2010	2010	Wild Women of Wongo	1	3	0	0	0	0	0	1	5	1	0	0
This Week in Horror 2010	2010	The Walking Dead	1	10	2	0	0	0	0	0	0	0	0	12
Through the Wormhole 2010	2010	Are Robots the Future of Human Evolution_	4	7	0	0	0	0	0	0	0	5	7	9
Through the Wormhole 2010	2010	Are There More Than 3 Dimensions_	2	4	0	0	0	2	2	2	11	11	6	11
Through the Wormhole 2010	2010	Are There Parallel Universes_	2	6	2	0	0	2	0	2	7	12	12	12
Through the Wormhole 2010	2010	Are We Alone_	1	6	3	0	0	3	3	10	3	18	18	18
Through the Wormhole 2010	2010	Beyond the Darkness	1	8	3	0	0	3	3	3	10	18	10	18
Through the Wormhole 2010	2010	Can Our Minds Be Hacked_	4	6	0	0	0	0	0	0	3	6	0	3
Through the Wormhole 2010	2010	Can We Eliminate Evil_	3	7	1	0	0	0	0	1	7	3	1	7
Through the Wormhole 2010	2010	Can We Live Forever_	2	9	2	0	0	2	2	2	7	12	7	17
Through the Wormhole 2010	2010	Can We Resurrect the Dead_	3	6	1	0	0	0	0	0	5	8	3	5
Through the Wormhole 2010	2010	Can We Survive the Death of the Sun_	4	3	0	0	0	0	2	0	4	4	2	2
Through the Wormhole 2010	2010	Can We Travel Faster Than Light_	2	8	2	0	0	0	2	2	2	12	7	18
Through the Wormhole 2010	2010	Did God Create Evolution	4	10	0	0	0	1	0	0	1	1	0	4
Through the Wormhole 2010	2010	Did We Invent God_	3	10	1	1	1	0	0	1	4	4	4	11
Through the Wormhole 2010	2010	Do We Have Free Will_	4	9	0	0	0	0	0	2	0	7	0	3
Through the Wormhole 2010	2010	Does Time Really Exist_	2	3	3	0	0	3	0	3	3	23	9	16
Through the Wormhole 2010	2010	How Did We Get Here_	1	5	3	0	0	3	3	3	10	24	10	17
Through the Wormhole 2010	2010	How Do Aliens Think	4	4	0	0	0	0	0	0	1	3	0	4
Through the Wormhole 2010	2010	How Does the Universe Work_	2	7	2	0	0	0	0	2	2	14	10	10
Through the Wormhole 2010	2010	Is Reality Real_	4	8	0	0	0	2	0	0	3	2	2	5
Through the Wormhole 2010	2010	Is There Life After Death_	2	1	3	3	0	3	3	3	11	11	11	18
Through the Wormhole 2010	2010	Is There a Creator_	1	1	7	0	0	7	7	7	21	35	21	35
Through the Wormhole 2010	2010	Is There a God Particle_	4	1	1	0	0	1	0	1	5	5	1	13
Through the Wormhole 2010	2010	Is There a Sixth Sense_	2	5	3	0	3	3	3	0	9	9	15	15
Through the Wormhole 2010	2010	Is There a Superior Race	3	2	1	0	0	0	1	5	5	9	1	9
Through the Wormhole 2010	2010	Is There an Edge to the Universe_	2	2	2	0	0	2	2	2	2	20	14	14
Through the Wormhole 2010	2010	Is Time Travel Possible_	1	3	5	0	5	5	5	5	5	27	16	27
Through the Wormhole 2010	2010	Is the Universe Alive	3	3	1	1	0	1	1	5	5	5	1	9
Through the Wormhole 2010	2010	Mysteries of the Subconscious	3	8	0	0	0	1	0	1	5	5	3	5
Through the Wormhole 2010	2010	The Riddle of Black Holes	1	2	4	0	0	4	0	4	14	24	14	34
Through the Wormhole 2010	2010	What Are We Really Made Of_	1	7	3	0	0	3	3	3	3	25	10	18
Through the Wormhole 2010	2010	What Do Aliens Look Like_	2	10	0	0	0	2	2	6	6	14	6	10
Through the Wormhole 2010	2010	What Happened Before the Beginning_	1	4	3	3	0	3	3	3	11	26	11	18
Through the Wormhole 2010	2010	What Is Nothing_	3	5	0	1	0	1	1	1	6	4	4	6
Through the Wormhole 2010	2010	What Makes Us Who We Are	3	4	1	0	0	0	3	1	9	3	0	6
Through the Wormhole 2010	2010	When Does Life Begin_	4	2	0	0	0	0	0	0	6	2	2	4
Through the Wormhole 2010	2010	Will Eternity End_	3	9	0	0	0	0	0	0	6	6	2	4
Through the Wormhole 2010	2010	Will Sex Become Extinct_	4	5	0	0	0	0	0	2	0	6	0	2
Through the Wormhole 2010	2010	Will We Survive First Contact_	3	1	1	1	1	1	1	1	9	5	5	9
To nisi 2010	2010	Unnamed	1	1	0	0	1	1	0	0	1	1	1	1
To nisi 2010	2010	Unnamed	1	2	1	0	0	1	0	0	1	0	1	1
Todd and the Book of Pure Evil 2010	2010	2 Girls_ 1 Tongue	2	10	2	0	0	2	2	2	0	2	8	36
Todd and the Book of Pure Evil 2010	2010	A Farewell to Curtis_ Arm	1	13	1	0	0	1	0	1	1	5	1	12
Todd and the Book of Pure Evil 2010	2010	B_Y_O_B_O_P_E_	2	11	1	0	1	0	0	3	1	6	3	11
Todd and the Book of Pure Evil 2010	2010	Big Bad Baby	1	9	1	0	0	1	0	1	1	6	6	6
Todd and the Book of Pure Evil 2010	2010	Black Tie Showdown	2	13	1	0	1	0	1	1	1	4	4	15
Todd and the Book of Pure Evil 2010	2010	Checkmate	1	12	0	0	0	0	0	0	0	6	2	8
Todd and the Book of Pure Evil 2010	2010	Cockfight	1	8	4	0	0	0	1	4	1	6	4	6
Todd and the Book of Pure Evil 2010	2010	Daddy Tissues	2	3	2	0	0	0	0	0	0	4	4	6
Todd and the Book of Pure Evil 2010	2010	Deathday Cake	2	9	0	0	0	0	1	1	3	5	1	9
Todd and the Book of Pure Evil 2010	2010	Fisting Fantasy	2	6	1	0	0	0	0	0	1	4	7	12
Todd and the Book of Pure Evil 2010	2010	Gay Day	1	4	1	0	0	0	5	1	8	5	1	8
Todd and the Book of Pure Evil 2010	2010	How to Make a Homunculus	1	2	0	0	0	0	0	0	11	11	4	4
Todd and the Book of Pure Evil 2010	2010	Invasion of the Stupid Snatchers	1	6	1	0	0	1	1	3	6	6	3	6
Todd and the Book of Pure Evil 2010	2010	Jungle Fever	2	5	1	0	0	1	1	0	1	3	3	10
Todd and the Book of Pure Evil 2010	2010	Loser Generated Content	2	8	1	0	0	0	0	1	1	6	3	8
Todd and the Book of Pure Evil 2010	2010	Monster Fat	1	5	0	0	0	0	4	4	4	8	1	4
Todd and the Book of Pure Evil 2010	2010	Redierment Home	2	1	1	0	0	0	1	1	0	6	6	8
Todd and the Book of Pure Evil 2010	2010	Rock N_ Roll Zombies Know Best	1	3	0	0	0	1	1	5	5	8	1	8
Todd and the Book of Pure Evil 2010	2010	See You Later_ Masturbator	2	7	1	0	0	0	1	3	1	5	3	7
Todd and the Book of Pure Evil 2010	2010	Simply the Beast	2	4	0	0	0	0	0	0	2	4	2	8
Todd and the Book of Pure Evil 2010	2010	Terrible Twin Turf Tussle	1	7	1	0	0	1	1	3	3	6	3	6
Todd and the Book of Pure Evil 2010	2010	The Ghost of Chet Sukowski	1	10	1	0	0	0	1	1	4	8	1	11
Todd and the Book of Pure Evil 2010	2010	The Phantom of Crowley High	1	11	1	0	1	1	0	1	0	4	4	13
Todd and the Book of Pure Evil 2010	2010	The Student Body	2	2	0	0	0	0	0	0	2	4	2	6
Todd and the Book of Pure Evil 2010	2010	The Toddyssey	2	12	1	0	0	0	0	1	1	8	1	10
Todd and the Book of Pure Evil 2010	2010	Todd the Metal God	1	1	2	2	2	2	2	2	12	12	2	7
Top Chef_ Just Desserts 2010	2010	Ben and Sylvia_s 61st	1	9	0	0	0	1	1	0	1	1	0	0
Top Chef_ Just Desserts 2010	2010	Cocktail with a Twist	1	2	0	0	1	0	1	1	1	1	0	0
Top Chef_ Just Desserts 2010	2010	Finale	1	10	0	0	0	0	1	0	1	1	1	0
Top Chef_ Just Desserts 2010	2010	Mr_ Chocolate	1	1	0	0	1	0	1	1	1	1	0	1
Top Gear USA 2010	2010	Unnamed	3	6	3	0	0	0	0	0	1	1	3	1
Top Gear USA 2010	2010	Unnamed	3	7	1	1	0	0	0	1	2	1	0	1
Top Gear USA 2010	2010	150 MPH Challenge	3	10	0	0	0	0	0	0	4	3	0	0
Top Gear USA 2010	2010	America_s Toughest Car	3	8	0	1	0	0	0	0	2	0	0	1
Top Gear USA 2010	2010	America_s Toughest Trucks	1	9	4	0	1	1	0	1	7	4	1	4
Top Gear USA 2010	2010	Beater Boot Camp	1	5	4	0	0	2	0	0	6	2	0	0
Top Gear USA 2010	2010	Beating Tanner	2	7	2	0	0	0	0	2	4	2	0	2
Top Gear USA 2010	2010	Best of Top Gear	1	10	4	0	2	0	0	0	2	0	0	2
Top Gear USA 2010	2010	Better Gas Mileage Pickup Truck Alternatives	2	1	2	0	0	2	0	3	2	2	0	3
Top Gear USA 2010	2010	Big Rigs	2	9	4	0	0	0	0	0	2	2	2	2
Top Gear USA 2010	2010	Blind Drift	1	2	7	0	1	1	7	1	4	1	0	4
Top Gear USA 2010	2010	Car vs_ Plane	1	8	8	2	2	2	2	2	8	8	2	14
Top Gear USA 2010	2010	Cobra Attack	1	1	11	2	2	2	6	2	6	2	2	2
Top Gear USA 2010	2010	Continental Divide	2	12	4	0	0	0	0	0	4	0	2	2
Top Gear USA 2010	2010	Cult Classics	3	3	3	0	0	0	0	2	2	3	0	0
Top Gear USA 2010	2010	Dangerous Cars	2	11	1	1	0	1	0	1	1	1	0	1
Top Gear USA 2010	2010	Death Valley	2	4	2	0	2	0	0	0	3	2	0	3
Top Gear USA 2010	2010	Doomsday Drive	3	13	0	1	0	0	0	1	1	1	0	1
Top Gear USA 2010	2010	Farming	3	5	1	1	1	0	0	1	1	1	0	1
Top Gear USA 2010	2010	Fast in Florida	1	6	3	0	0	1	1	3	8	3	0	0
Top Gear USA 2010	2010	First Cars	2	2	2	0	2	0	0	5	2	0	0	2
Top Gear USA 2010	2010	Flying Coupe DeVille	1	3	6	0	1	0	4	1	6	4	0	0
Top Gear USA 2010	2010	Halo vs_ Velociraptor	1	4	4	0	0	2	0	0	6	2	0	0
Top Gear USA 2010	2010	Hollywood Cars	2	8	2	0	0	0	2	2	2	2	0	4
Top Gear USA 2010	2010	Limos	2	14	0	0	0	0	0	0	2	2	0	0
Top Gear USA 2010	2010	Luxury Car Challenge	2	5	2	0	2	0	2	2	3	2	0	2
Top Gear USA 2010	2010	Mammoth Mountain	3	14	1	1	0	0	0	0	3	1	0	1
Top Gear USA 2010	2010	Minnesota Ice Driving	3	15	0	0	0	0	0	0	4	4	0	0
Top Gear USA 2010	2010	Muscle Cars	2	10	1	1	0	1	0	1	1	1	0	0
Top Gear USA 2010	2010	One Tank of Gas	3	4	2	0	0	0	0	2	3	2	0	2
Top Gear USA 2010	2010	Police Cars	3	1	4	0	0	0	0	0	2	4	0	4
Top Gear USA 2010	2010	RVs	3	9	1	1	0	0	0	0	3	1	1	1
Top Gear USA 2010	2010	Rut_s Show	2	15	1	1	0	0	0	1	1	1	0	0
Top Gear USA 2010	2010	Small Cars	3	2	2	0	0	0	2	0	4	2	0	0
Top Gear USA 2010	2010	Supercars	2	13	1	0	0	0	0	1	1	1	0	4
Top Gear USA 2010	2010	Taxis	3	11	1	1	0	0	0	1	1	1	1	1
Top Gear USA 2010	2010	The _500 Challenge	2	6	2	2	0	0	2	0	3	0	0	2
Top Gear USA 2010	2010	Used Car Salesmen	1	7	3	0	0	0	2	2	7	2	0	0
Top Gear USA 2010	2010	Viking Trucks	3	16	0	0	0	0	0	0	3	0	0	3
Top Shot 2010	2010	Archer Enemies	1	3	0	0	0	0	0	2	2	1	1	0
Top Shot 2010	2010	Bury the Hatchet	2	6	0	0	0	0	1	0	3	1	1	0
Top Shot 2010	2010	Catch _22	2	8	0	0	0	0	0	0	3	2	0	0
Top Shot 2010	2010	Compound Fracture	2	4	0	0	0	0	0	1	1	1	0	0
Top Shot 2010	2010	Down to the Wire	2	11	0	0	1	0	0	0	3	1	1	0
Top Shot 2010	2010	Finale	2	12	1	0	0	0	0	0	1	1	1	2
Top Shot 2010	2010	Friend or Foe_	1	4	0	0	0	0	1	2	1	1	1	0
Top Shot 2010	2010	Quickfire Face_Off	2	5	0	0	0	0	0	1	1	1	0	0
Top Shot 2010	2010	Season Finale	1	10	0	0	0	0	0	1	1	2	1	1
Top Shot 2010	2010	Sharpshooter Surprise	2	1	0	1	0	0	0	1	3	1	1	1
Top Shot 2010	2010	Shoot or Be Shot	2	2	0	1	0	0	0	0	3	1	1	0
Top Shot 2010	2010	Sweating Bullets	4	1	0	0	0	0	0	0	3	0	0	2
Top Shot 2010	2010	The 1000 Yard Shot	2	9	0	0	0	0	0	0	4	1	1	0
Top Shot 2010	2010	The Gauntlet	3	1	0	0	0	0	0	0	2	2	0	0
Top Shot 2010	2010	The Good_ the Rat_ and the Ugly	1	5	0	0	0	0	0	2	2	1	1	0
Top Shot 2010	2010	The Long Shot	1	1	0	0	0	0	0	1	4	1	0	3
Top Shot 2010	2010	The Razor_s Edge	1	8	0	0	0	0	0	1	3	1	1	0
Top Shot 2010	2010	The Shakedown	2	10	0	0	0	0	0	0	2	2	0	0
Top Shot 2010	2010	The Shortest Fuse	1	9	0	0	0	0	0	1	5	2	0	1
Top Shot 2010	2010	Trick Shot Showdown	1	7	0	0	1	0	0	1	2	2	0	1
Top Shot 2010	2010	Trick Shot Showdown 2	2	7	0	0	0	0	0	0	2	3	0	0
Top Shot 2010	2010	Turn the Corner	3	6	0	0	0	0	0	0	3	3	0	0
Top Shot 2010	2010	Uphill Battle	2	3	0	0	0	0	0	0	4	0	0	0
Top Shot 2010	2010	Wild_ Wild West	1	6	0	0	0	0	2	1	2	2	1	0
Top Shot 2010	2010	Zipline of Fire	1	2	0	0	0	0	1	1	2	1	1	0
Tower Prep 2010	2010	Book Report	1	6	1	0	0	0	1	0	1	5	5	20
Tower Prep 2010	2010	Buffer	1	4	1	0	1	0	0	1	7	7	1	10
Tower Prep 2010	2010	Dreams	1	9	4	0	0	0	0	0	1	4	4	17
Tower Prep 2010	2010	Election	1	7	1	0	0	0	0	1	1	12	5	12
Tower Prep 2010	2010	Fathers	1	13	1	0	0	0	0	1	4	4	1	17
Tower Prep 2010	2010	Field Trip	1	8	1	0	0	1	0	1	1	7	4	13
Tower Prep 2010	2010	Monitored	1	2	2	2	0	0	0	2	6	10	2	15
Tower Prep 2010	2010	New Kid	1	1	2	0	0	0	2	2	8	14	2	26
Tower Prep 2010	2010	Phone Home	1	10	1	0	0	0	0	1	0	8	3	11
Tower Prep 2010	2010	Snitch	1	12	1	0	0	0	0	1	1	6	3	14
Tower Prep 2010	2010	The Rooks	1	5	1	0	0	1	0	1	4	11	1	11
Tower Prep 2010	2010	Trust	1	11	1	0	0	0	0	3	0	6	3	11
Tower Prep 2010	2010	Whisper	1	3	2	0	0	0	0	2	2	11	7	16
Tracy Beaker Returns 2010	2010	Goodbye Tracy Beaker	3	13	0	0	0	0	0	0	0	0	0	4
Tracy Beaker Returns 2010	2010	Justine Littlewood Returns	3	7	1	0	1	0	1	0	1	1	0	1
Tracy Beaker Returns 2010	2010	The Visitors	3	1	1	0	0	1	0	0	1	0	0	5
Transformers Prime 2010	2010	Alpha_ Omega	2	21	3	0	0	0	0	1	1	1	6	10
Transformers Prime 2010	2010	Armada	2	10	1	0	1	0	1	0	4	1	7	12
Transformers Prime 2010	2010	Chain of Command	3	6	1	0	0	0	0	1	4	1	6	9
Transformers Prime 2010	2010	Con Job	1	8	1	0	0	0	0	5	8	5	5	8
Transformers Prime 2010	2010	Convoy	1	9	1	0	0	0	1	1	8	4	4	11
Transformers Prime 2010	2010	Crisscross	1	17	1	0	0	1	0	4	4	8	4	8
Transformers Prime 2010	2010	Crossfire	2	7	4	0	0	0	0	1	4	4	4	13
Transformers Prime 2010	2010	Darkest Hour	2	26	9	0	0	0	0	0	1	1	5	20
Transformers Prime 2010	2010	Darkmount_ NV	3	1	6	0	0	0	0	2	2	6	10	19
Transformers Prime 2010	2010	Darkness Rising_ Part 1	1	1	3	0	3	3	3	3	17	10	10	17
Transformers Prime 2010	2010	Darkness Rising_ Part 2	1	2	2	0	0	2	0	2	10	15	2	10
Transformers Prime 2010	2010	Darkness Rising_ Part 3	1	3	2	0	0	0	2	2	12	7	2	12
Transformers Prime 2010	2010	Darkness Rising_ Part 4	1	4	2	0	0	0	2	0	11	6	6	11
Transformers Prime 2010	2010	Darkness Rising_ Part 5	1	5	2	0	0	0	0	2	6	11	6	20
Transformers Prime 2010	2010	Deadlock	3	13	9	0	0	0	0	0	0	0	3	45
Transformers Prime 2010	2010	Deus Ex Machina	1	10	1	0	0	0	1	5	5	8	1	8
Transformers Prime 2010	2010	Evolution	3	9	3	0	0	0	0	1	3	1	3	10
Transformers Prime 2010	2010	Flying Mind	2	11	1	0	0	0	1	1	1	7	7	7
Transformers Prime 2010	2010	Grill	2	9	3	0	0	0	1	3	3	6	3	6
Transformers Prime 2010	2010	Hard Knocks	2	22	4	0	0	0	0	1	1	4	7	9
Transformers Prime 2010	2010	Hurt	2	16	4	0	0	0	0	1	1	4	6	9
Transformers Prime 2010	2010	Inside Job	2	23	4	0	0	0	0	0	1	1	7	12
Transformers Prime 2010	2010	Legacy	2	20	3	0	0	0	0	1	1	3	5	10
Transformers Prime 2010	2010	Loose Cannons	2	6	1	0	0	0	0	1	4	4	10	7
Transformers Prime 2010	2010	Masters _ Students	1	6	1	0	1	0	1	5	8	5	5	8
Transformers Prime 2010	2010	Metal Attraction	1	18	1	0	0	1	1	1	7	4	4	7
Transformers Prime 2010	2010	Minus One	3	10	3	0	0	0	0	0	0	3	9	7
Transformers Prime 2010	2010	Nemesis Prime	2	8	1	0	0	1	1	0	4	8	8	8
Transformers Prime 2010	2010	New Recruit	2	18	4	0	0	0	0	0	1	4	4	12
Transformers Prime 2010	2010	One Shall Fall	1	23	4	1	0	0	0	1	4	4	8	11
Transformers Prime 2010	2010	One Shall Rise_ Part 1	1	24	5	0	0	0	0	1	1	12	1	12
Transformers Prime 2010	2010	One Shall Rise_ Part 2	1	25	1	0	0	0	0	1	1	8	1	15
Transformers Prime 2010	2010	One Shall Rise_ Part 3	1	26	5	0	0	0	0	1	1	9	1	17
Transformers Prime 2010	2010	Operation Bumblebee_ Part 1	2	4	1	1	0	0	1	0	4	4	7	10
Transformers Prime 2010	2010	Operation Bumblebee_ Part 2	2	5	1	0	1	0	0	0	4	7	7	7
Transformers Prime 2010	2010	Operation_ Breakdown	1	16	1	0	0	0	1	1	8	5	8	5
Transformers Prime 2010	2010	Orion Pax_ Part 1	2	1	6	0	0	2	0	2	0	11	6	20
Transformers Prime 2010	2010	Orion Pax_ Part 2	2	2	5	0	1	0	0	1	0	5	8	15
Transformers Prime 2010	2010	Orion Pax_ Part 3	2	3	5	0	0	1	0	5	0	1	5	18
Transformers Prime 2010	2010	Out of His Head	1	14	1	0	0	0	1	1	8	4	4	11
Transformers Prime 2010	2010	Out of the Past	2	17	1	0	0	0	1	1	3	3	5	8
Transformers Prime 2010	2010	Partners	1	20	4	0	0	1	1	0	4	4	1	14
Transformers Prime 2010	2010	Patch	2	24	3	0	0	0	1	1	1	0	7	7
Transformers Prime 2010	2010	Persuasion	3	11	2	0	0	0	0	0	0	2	4	8
Transformers Prime 2010	2010	Plus One	3	7	3	0	0	0	0	0	1	6	6	6
Transformers Prime 2010	2010	Predatory	1	12	1	0	0	0	1	1	8	1	5	12
Transformers Prime 2010	2010	Prey	3	3	3	0	0	0	1	0	3	1	6	9
Transformers Prime 2010	2010	Project Predacon	3	5	4	0	0	0	1	0	1	1	7	12
Transformers Prime 2010	2010	Rebellion	3	4	5	0	0	0	1	1	1	1	5	19
Transformers Prime 2010	2010	Regeneration	2	25	4	0	0	0	1	1	1	1	6	12
Transformers Prime 2010	2010	Rock Bottom	1	19	4	0	0	1	0	0	4	7	4	7
Transformers Prime 2010	2010	Scattered	3	2	3	0	0	0	0	1	3	3	3	11
Transformers Prime 2010	2010	Scrapheap	1	7	1	0	0	0	1	4	4	10	4	7
Transformers Prime 2010	2010	Shadowzone	1	15	1	0	0	1	1	5	5	1	5	5
Transformers Prime 2010	2010	Sick Mind	1	13	1	0	0	0	1	1	5	5	5	12
Transformers Prime 2010	2010	Speed Metal	1	11	3	0	0	1	3	1	6	3	3	6
Transformers Prime 2010	2010	Stronger_ Faster	1	22	5	0	0	0	1	0	1	8	5	11
Transformers Prime 2010	2010	Synthesis	3	12	3	0	0	0	0	0	1	1	5	12
Transformers Prime 2010	2010	T_M_I_	1	21	1	0	0	1	1	4	7	4	1	7
Transformers Prime 2010	2010	The Human Factor	2	19	1	0	0	0	0	1	3	3	5	7
Transformers Prime 2010	2010	Thirst	3	8	4	0	0	0	0	0	0	7	7	9
Transformers Prime 2010	2010	Toxicity	2	15	4	0	0	0	0	1	4	4	7	10
Transformers Prime 2010	2010	Triage	2	14	4	0	0	0	0	0	1	7	7	7
Transformers Prime 2010	2010	Triangulation	2	13	4	0	0	0	0	1	1	4	7	13
Transformers Prime 2010	2010	Tunnel Vision	2	12	1	0	0	0	0	1	3	6	8	6
Treme 2010	2010	___ To Miss New Orleans	4	5	1	0	0	0	0	1	4	4	6	9
Treme 2010	2010	Accentuate the Positive	2	1	0	0	0	0	4	4	14	43	14	14
Treme 2010	2010	All on a Mardi Gras Day	1	8	6	0	0	0	6	6	6	32	32	32
Treme 2010	2010	At the Foot of Canal Street	1	4	5	0	0	0	5	5	17	53	17	17
